,wav,maggies
2009,1054.7893850138742,0.0
2010,1048.9764799035438,0.0
2011,1043.1956094972988,0.0
2012,1037.446597253076,0.0
2013,1031.7292676017255,0.0
2014,1026.0434459416595,0.0
2015,1020.3889586335066,0.0
2016,1014.7656329948154,0.0
2017,1009.1732972947879,0.0
2018,1003.6117807490208,0.0
2019,998.0809135142987,0.0
2020,992.5805266834111,0.0
2021,987.1104522799823,0.0
2022,981.6705232533518,0.0
2023,976.2605734734653,0.0
2024,970.8804377258125,0.0
2025,965.5299517063668,0.0
2026,960.2089520165762,0.0
2027,954.9172761583776,0.0
2028,949.6547625292218,0.0
2029,944.4212504171496,0.0
2030,939.2165799958743,0.0
2031,934.0405923199146,0.0
2032,928.8931293197242,0.0
2033,923.7740337968728,0.0
2034,918.6831494192511,0.0
2035,913.6203207162837,0.0
2036,908.5853930741881,0.0
2037,903.5782127312581,0.0
2038,898.5986267731574,0.0
2039,893.6464831282562,0.0
2040,888.7216305629844,0.0
2041,883.8239186772198,0.0
2042,878.953197899684,0.0
2043,874.109319483381,0.0
2044,869.2921355010587,0.0
2045,864.5014988406817,0.0
2046,859.7372632009428,0.0
2047,854.9992830868024,0.0
2048,850.2874138050323,0.0
2049,845.6015114598051,0.0
2050,840.9414329482973,0.0
2051,836.3070359563241,0.0
2052,831.6981789539833,0.0
2053,827.1147211913396,0.0
2054,822.5565226941302,0.0
2055,818.0234442594798,0.0
2056,813.5153474516557,0.0
2057,809.032094597844,0.0
2058,804.5735487839348,0.0
2059,800.1395738503502,0.0
2060,795.7300343878792,0.0
2061,791.3447957335522,0.0
2062,786.9837239665162,0.0
2063,782.6466859039525,0.0
2064,778.3335490970113,0.0
2065,774.0441818267594,0.0
2066,769.7784531001615,0.0
2067,765.5362326460858,0.0
2068,761.3173909113132,0.0
2069,757.1217990565907,0.0
2070,752.9493289526916,0.0
2071,748.7998531765096,0.0
2072,744.6732450071573,0.0
2073,740.5693784221014,0.0
2074,736.488128093319,0.0
2075,732.4293693834604,0.0
2076,728.3929783420496,0.0
2077,724.3788317016953,0.0
2078,720.3868068743326,0.0
2079,716.4167819474707,0.0
2080,712.4686356804737,0.0
2081,708.5422475008631,0.0
2082,704.6374975006263,0.0
2083,700.7542664325589,0.0
2084,696.8924357066286,0.0
2085,693.0518873863437,0.0
2086,689.2325041851565,0.0
2087,685.4341694628816,0.0
2088,681.6567672221361,0.0
2089,677.9001821047907,0.0
2090,674.1642993884507,0.0
2091,670.4490049829559,0.0
2092,666.7541854268886,0.0
2093,663.0797278841131,0.0
2094,659.4255201403338,0.0
2095,655.791450599659,0.0
2096,652.1774082811994,0.0
2097,648.583282815677,0.0
2098,645.0089644420572,0.0
2099,641.4543440041913,0.0
2100,637.9193129474863,0.0
2101,634.4037633155925,0.0
2102,630.9075877471004,0.0
2103,627.4306794722658,0.0
2104,623.9729323097508,0.0
2105,620.5342406633769,0.0
2106,617.1144995189021,0.0
2107,613.7136044408135,0.0
2108,610.331451569142,0.0
2109,606.9679376162828,0.0
2110,603.6229598638464,0.0
2111,600.2964161595227,0.0
2112,596.9882049139565,0.0
2113,593.6982250976486,0.0
2114,590.4263762378688,0.0
2115,587.1725584155917,0.0
2116,583.9366722624378,0.0
2117,580.7186189576444,0.0
2118,577.5183002250487,0.0
2119,574.3356183300813,0.0
2120,571.1704760767839,0.0
2121,568.0227768048455,0.0
2122,564.8924243866425,0.0
2123,561.7793232243085,0.0
2124,558.6833782468126,0.0
2125,555.6044949070596,0.0
2126,552.5425791789966,0.0
2127,549.4975375547451,0.0
2128,546.469277041748,0.0
2129,543.4577051599235,0.0
2130,540.4627299388446,0.0
2131,537.4842599149324,0.0
2132,534.5222041286574,0.0
2133,531.5764721217661,0.0
2134,528.6469739345156,0.0
2135,525.7336201029312,0.0
2136,522.8363216560676,0.0
2137,519.9549901132951,0.0
2138,517.0895374816008,0.0
2139,514.2398762528942,0.0
2140,511.4059194013395,0.0
2141,508.58758038069965,0.0
2142,505.78477312168775,0.0
2143,502.9974120293425,0.0
2144,500.2254119804124,0.0
2145,497.46868832075995,0.0
2146,494.7271568627702,0.0
2147,492.0007338827833,0.0
2148,489.28933611854063,0.0
2149,486.59288076663535,0.0
2150,483.9112854799879,0.0
2151,481.2444683653303,0.0
2152,478.5923479807075,0.0
2153,475.95484333298526,0.0
2154,473.3318738753797,0.0
2155,470.7233595050001,0.0
2156,468.129220560397,0.0
2157,465.549377819132,0.0
2158,462.9837524953613,0.0
2159,460.43226623742464,0.0
2160,457.8948411254557,0.0
2161,455.37139966900025,0.0
2162,452.8618648046545,0.0
2163,450.3661598937046,0.0
2164,447.8842087197908,0.0
2165,445.4159354865811,0.0
2166,442.96126481545133,0.0
2167,440.52012174318645,0.0
2168,438.0924317196936,0.0
2169,435.6781206057198,0.0
2170,433.2771146705919,0.0
2171,430.88934058996284,0.0
2172,428.5147254435756,0.0
2173,426.15319671303195,0.0
2174,423.8046822795792,0.0
2175,421.46911042191175,0.0
2176,419.146409813974,0.0
2177,416.8365095227863,0.0
2178,414.5393390062803,0.0
2179,412.2548281111399,0.0
2180,409.98290707066207,0.0
2181,407.72350650262473,0.0
2182,405.47655740717124,0.0
2183,403.2419911646977,0.0
2184,401.01973953376086,0.0
2185,398.80973464899563,0.0
2186,396.6119090190381,0.0
2187,394.42619552446746,0.0
2188,392.2525274157548,0.0
2189,390.0908383112279,0.0
2190,387.94106219503897,0.0
2191,385.8031334151512,0.0
2192,383.67698668133573,0.0
2193,381.56255706317376,0.0
2194,379.45977998807547,0.0
2195,377.3685912393108,0.0
2196,375.2889269540427,0.0
2197,373.22072362138124,0.0
2198,371.1639180804417,0.0
2199,369.11844751841875,0.0
2200,367.0842494686643,0.0
2201,365.06126180878084,0.0
2202,363.04942275872827,0.0
2203,361.0486708789309,0.0
2204,359.0589450684049,0.0
2205,357.08018456289363,0.0
2206,355.1123289330078,0.0
2207,353.15531808238296,0.0
2208,351.2090922458429,0.0
2209,349.27359198757705,0.0
2210,347.3487581993214,0.0
2211,345.4345320985554,0.0
2212,343.5308552267087,0.0
2213,341.6376694473721,0.0
2214,339.7549169445237,0.0
2215,337.88254022076603,0.0
2216,336.02048209556506,0.0
2217,334.1686857035077,0.0
2218,332.3270944925632,0.0
2219,330.4956522223591,0.0
2220,328.67430296245914,0.0
2221,326.86299109065794,0.0
2222,325.06166129128405,0.0
2223,323.2702585535064,0.0
2224,321.4887281696575,0.0
2225,319.7170157335609,0.0
2226,317.9550671388728,0.0
2227,316.202828577425,0.0
2228,314.4602465375848,0.0
2229,312.7272678026214,0.0
2230,311.003839449078,0.0
2231,309.2899088451567,0.0
2232,307.5854236491135,0.0
2233,305.89033180765585,0.0
2234,304.20458155435574,0.0
2235,302.52812140806725,0.0
2236,300.860900171357,0.0
2237,299.20286692893706,0.0
2238,297.55397104611166,0.0
2239,295.91416216723263,0.0
2240,294.2833902141584,0.0
2241,292.6616053847259,0.0
2242,291.0487581512321,0.0
2243,289.4447992589169,0.0
2244,287.8496797244625,0.0
2245,286.2633508344956,0.0
2246,284.6857641441021,0.0
2247,283.11687147534457,0.0
2248,281.55662491579204,0.0
2249,280.0049768170591,0.0
2250,278.4618797933472,0.0
2251,276.92728671999896,0.0
2252,275.40115073206096,0.0
2253,273.8834252228492,0.0
2254,272.374063842528,0.0
2255,270.8730204966932,0.0
2256,269.3802493449668,0.0
2257,267.89570479959406,0.0
2258,266.41934152405236,0.0
2259,264.9511144316687,0.0
2260,263.4909786842395,0.0
2261,262.0388896906634,0.0
2262,260.59480310557825,0.0
2263,259.1586748280093,0.0
2264,257.73046100001903,0.0
2265,256.3101180053692,0.0
2266,254.89760246819094,0.0
2267,253.49287125165634,0.0
2268,252.095881456663,0.0
2269,250.70659042052554,0.0
2270,249.3249557156694,0.0
2271,247.95093514833746,0.0
2272,246.58448675730006,0.0
2273,245.22556881257609,0.0
2274,243.87413981415517,0.0
2275,242.53015849073202,0.0
2276,241.19358379844735,0.0
2277,239.8643749196317,0.0
2278,238.54249126156026,0.0
2279,237.2278924552146,0.0
2280,235.92053835404715,0.0
2281,234.6203890327567,0.0
2282,233.3274047860686,0.0
2283,232.04154612752393,0.0
2284,230.76277378827066,0.0
2285,229.49104871586607,0.0
2286,228.22633207308536,0.0
2287,226.96858523673262,0.0
2288,225.71776979646322,0.0
2289,224.47384755361196,0.0
2290,223.23678052002322,0.0
2291,222.00653091689372,0.0
2292,220.78306117361691,0.0
2293,219.56633392663795,0.0
2294,218.3563120183099,0.0
2295,217.15295849576003,0.0
2296,215.9562366097631,0.0
2297,214.76610981361588,0.0
2298,213.58254176202334,0.0
2299,212.40549630998746,0.0
2300,211.2349375117054,0.0
2301,210.07082961946864,0.0
2302,208.91313708257346,0.0
2303,207.76182454623572,0.0
2304,206.61685685050892,0.0
2305,205.47819902921185,0.0
2306,204.34581630886174,0.0
2307,203.21967410761007,0.0
2308,202.0997380341879,0.0
2309,200.98597388685496,0.0
2310,199.87834765235672,0.0
2311,198.77682550488316,0.0
2312,197.68137380503708,0.0
2313,196.59195909880802,0.0
2314,195.50854811654798,0.0
2315,194.43110777195685,0.0
2316,193.35960516107312,0.0
2317,192.29400756126648,0.0
2318,191.2342824302404,0.0
2319,190.18039740503707,0.0
2320,189.13232030105112,0.0
2321,188.0900191110442,0.0
2322,187.0534620041685,0.0
2323,186.02261732499616,0.0
2324,184.9974535925499,0.0
2325,183.97793949934305,0.0
2326,182.9640439104244,0.0
2327,181.95573586242514,0.0
2328,180.952984562615,0.0
2329,179.95575938796065,0.0
2330,178.96402988419254,0.0
2331,177.97776576487217,0.0
2332,176.9969369104686,0.0
2333,176.02151336743955,0.0
2334,175.05146534731446,0.0
2335,174.0867632257863,0.0
2336,173.12737754180625,0.0
2337,172.1732789966852,0.0
2338,171.22443845319697,0.0
2339,170.28082693468951,0.0
2340,169.34241562420132,0.0
2341,168.40917586357872,0.0
2342,167.48107915260218,0.0
2343,166.55809714811699,0.0
2344,165.6402016631653,0.0
2345,164.72736466612693,0.0
2346,163.81955827986266,0.0
2347,162.9167547808641,0.0
2348,162.01892659840502,0.0
2349,161.12604631370053,0.0
2350,160.23808665907058,0.0
2351,159.3550205171053,0.0
2352,158.476820919838,0.0
2353,157.6034610479222,0.0
2354,156.73491422981104,0.0
2355,155.8711539409438,0.0
2356,155.01215380293533,0.0
2357,154.15788758277182,0.0
2358,153.30832919200753,0.0
2359,152.46345268596926,0.0
2360,151.62323226296485,0.0
2361,150.78764226349344,0.0
2362,149.9566571694626,0.0
2363,149.13025160341022,0.0
2364,148.3084003277274,0.0
2365,147.49107824388918,0.0
2366,146.67826039168727,0.0
2367,145.86992194846903,0.0
2368,145.0660382283777,0.0
2369,144.26658468159943,0.0
2370,143.47153689361426,0.0
2371,142.68087058444868,0.0
2372,141.89456160793597,0.0
2373,141.1125859509774,0.0
2374,140.33491973281045,0.0
2375,139.56153920427778,0.0
2376,138.79242074710274,0.0
2377,138.0275408731691,0.0
2378,137.2668762238018,0.0
2379,136.51040356905446,0.0
2380,135.75809980700112,0.0
2381,135.0099419630288,0.0
2382,134.26590718913695,0.0
2383,133.52597276323928,0.0
2384,132.79011608847097,0.0
2385,132.05831469249665,0.0
2386,131.33054622682533,0.0
2387,130.6067884661285,0.0
2388,129.88701930755983,0.0
2389,129.1712167700809,0.0
2390,128.45935899379074,0.0
2391,127.75142423925685,0.0
2392,127.04739088685197,0.0
2393,126.34723743609375,0.0
2394,125.65094250498888,0.0
2395,124.95848482937862,0.0
2396,124.26984326229025,0.0
2397,123.58499677329205,0.0
2398,122.90392444784936,0.0
2399,122.22660548668685,0.0
2400,121.55301920515393,0.0
2401,120.88314503259157,0.0
2402,120.21696251170515,0.0
2403,119.55445129793921,0.0
2404,118.89559115885714,0.0
2405,118.2403619735217,0.0
2406,117.58874373188152,0.0
2407,116.94071653416053,0.0
2408,116.29626059024886,0.0
2409,115.65535621909949,0.0
2410,115.01798384812656,0.0
2411,114.38412401260888,0.0
2412,113.75375735509382,0.0
2413,113.12686462480696,0.0
2414,112.50342667706485,0.0
2415,111.88342447268903,0.0
2416,111.26683907742526,0.0
2417,110.65365166136593,0.0
2418,110.04384349837363,0.0
2419,109.43739596551029,0.0
2420,108.83429054246788,0.0
2421,108.23450881100388,0.0
2422,107.63803245437717,0.0
2423,107.04484325678968,0.0
2424,106.45492310283046,0.0
2425,105.86825397692138,0.0
2426,105.28481796276738,0.0
2427,104.70459724281015,0.0
2428,104.12757409768263,0.0
2429,103.55373090566876,0.0
2430,102.9830501421648,0.0
2431,102.41551437914521,0.0
2432,101.85110628462895,0.0
2433,101.28980862215089,0.0
2434,100.73160425023607,0.0
2435,100.17647612187491,0.0
2436,99.62440728400325,0.0
2437,99.07538087698529,0.0
2438,98.52938013409748,0.0
2439,97.98638838101718,0.0
2440,97.44638903531315,0.0
2441,96.90936560593993,0.0
2442,96.37530169273299,0.0
2443,95.84418098590847,0.0
2444,95.31598726556582,0.0
2445,94.79070440119104,0.0
2446,94.26831635116507,0.0
2447,93.74880716227337,0.0
2448,93.23216096921956,0.0
2449,92.7183619941398,0.0
2450,92.20739454612144,0.0
2451,91.69924302072438,0.0
2452,91.19389189950357,0.0
2453,90.69132574953535,0.0
2454,90.19152922294707,0.0
2455,89.694487056447,0.0
2456,89.20018407085898,0.0
2457,88.70860517065866,0.0
2458,88.21973534351298,0.0
2459,87.73355965982088,0.0
2460,87.25006327225765,0.0
2461,86.76923141532224,0.0
2462,86.29104940488523,0.0
2463,85.8155026377408,0.0
2464,85.34257659116142,0.0
2465,84.87225682245325,0.0
2466,84.40452896851583,0.0
2467,83.93937874540293,0.0
2468,83.47679194788725,0.0
2469,83.01675444902534,0.0
2470,82.55925219972691,0.0
2471,82.10427122832611,0.0
2472,81.65179764015399,0.0
2473,81.20181761711459,0.0
2474,80.75431741726334,0.0
2475,80.30928337438672,0.0
2476,79.86670189758527,0.0
2477,79.42655947085828,0.0
2478,78.98884265269174,0.0
2479,78.55353807564681,0.0
2480,78.1206324459522,0.0
2481,77.69011254309845,0.0
2482,77.26196521943346,0.0
2483,76.8361773997613,0.0
2484,76.41273608094349,0.0
2485,75.99162833150078,0.0
2486,75.57284129121908,0.0
2487,75.15636217075625,0.0
2488,74.7421782512523,0.0
2489,74.33027688393977,0.0
2490,73.92064548975827,0.0
2491,73.51327155897047,0.0
2492,73.10814265077934,0.0
2493,72.70524639294881,0.0
2494,72.30457048142547,0.0
2495,71.90610267996365,0.0
2496,71.50983081975072,0.0
2497,71.11574279903587,0.0
2498,70.72382658276106,0.0
2499,70.3340702021926,0.0
